0,1,2,3,4,5,6,7
125.1440158933638,0.026000022888183594,64.81371917660633,76.0,0.0,0.9196529984474182,0.7198156714439392,0.07326053828001022
125.1440158933638,0.04500001668930054,64.81371917660633,76.0,0.0,0.9196529984474182,0.7198156714439392,0.07326053828001022
125.35926305863772,0.04000000158945719,64.10641392111758,77.33333333333333,0.0,0.9215479493141174,0.6990945339202881,0.07350742816925049
125.46688664127468,0.036500006914138794,63.7527612933732,78.0,0.32287074791088344,0.9215479493141174,0.6990945339202881,0.07350742816925049
126.19579796482644,0.03499999046325684,62.58771764286867,78.4,1.4861504924782016,0.9231407046318054,0.6976911425590515,0.07400891184806824
126.6817388471943,0.03616666793823242,61.81102187586564,78.66666666666667,1.7381682247967858,0.9231407046318054,0.6976911425590515,0.07400891184806824
127.68386949701593,0.03642857074737549,60.329515267135676,78.71428571428571,2.935169450383708,0.9216334819793701,0.7025113701820374,0.07414447516202927
128.43546748438217,0.040249988436698914,59.21838531058822,78.75,3.390075807699338,0.9216334819793701,0.7025113701820374,0.07414447516202927
130.1391987985874,0.04399998486042023,56.829740461818716,79.0,4.538283643554599,0.9214273691177368,0.7060444951057434,0.07370410859584808
131.8429301127926,0.04387497901916504,54.44109561304921,79.25,4.888151193933678,0.9214273691177368,0.7060444951057434,0.07370410859584808
133.7876162417223,0.04524998366832733,51.804099856571014,79.0,5.179151379510742,0.9210530519485474,0.7136494517326355,0.07274609059095383
135.732302370652,0.0456249862909317,49.16710410009283,78.75,4.710582516941784,0.9210530519485474,0.7136494517326355,0.07274609059095383
137.56049917126833,0.04899999499320984,46.83132228189477,78.5,4.623553346833915,0.9171301126480103,0.7199198007583618,0.07223670184612274
139.38869597188466,0.04924999177455902,44.49554046369671,78.25,3.7256269767051506,0.9171301126480103,0.7199198007583618,0.07223670184612274
140.8519185163136,0.05149999260902405,42.729019889570345,78.125,3.4942793004141253,0.9159677028656006,0.7242321372032166,0.0720815509557724
142.31514106074252,0.04862499237060547,40.96249931544398,78.0,2.5015273054679743,0.9159677028656006,0.7242321372032166,0.0720815509557724
143.09686804257484,0.04662500321865082,39.97987361355453,77.5,2.2357769309714812,0.9158807396888733,0.7262393236160278,0.07063043862581253
143.87859502440716,0.04387500882148743,38.99724791166508,77.0,1.5866833212324862,0.9158807396888733,0.7262393236160278,0.07063043862581253
144.27339902899897,0.04337501525878906,38.63847192074989,76.375,1.268811351062847,0.9170251488685608,0.7275084853172302,0.0691552683711052
144.6682030335908,0.046750009059906006,38.27969592983471,75.75,0.6248680846474799,0.9170251488685608,0.7275084853172302,0.0691552683711052
144.63717582734478,0.04475000500679016,38.41886823045901,74.875,0.6745243486609371,0.9200716614723206,0.7282647490501404,0.06819839030504227
144.60614862109873,0.04512500762939453,38.55804053108332,74.0,0.7194308136346707,0.9200716614723206,0.7282647490501404,0.06819839030504227
144.24892579467235,0.0455000102519989,39.15165513976538,73.125,0.9175703133212838,0.9208663105964661,0.7290752530097961,0.06821798533201218
143.891702968246,0.045500025153160095,39.745269748447434,72.25,0.9545017384635351,0.9208663105964661,0.7290752530097961,0.06821798533201218
143.56309125232747,0.045125022530555725,40.37151654050648,71.375,0.9593648825584257,0.9217870235443115,0.729640781879425,0.06842978298664093
143.2344795364089,0.04775002598762512,40.997763332565526,70.5,0.8448177716909909,0.9217870235443115,0.729640781879425,0.06842978298664093
142.9087674270467,0.048250019550323486,41.613469027618635,69.625,0.7926196759724552,0.9229705929756165,0.7300278544425964,0.06856460124254227
142.58305531768454,0.045875027775764465,42.229174722671736,68.75,0.5749765888643471,0.9229705929756165,0.7300278544425964,0.06856460124254227
142.40099905789833,0.04450003802776337,42.73234448976936,68.0,0.48251058679604203,0.9228345155715942,0.7301694750785828,0.06879520416259766
142.21894279811212,0.04475003480911255,43.23551425686698,67.25,0.262194377406844,0.9228345155715942,0.7301694750785828,0.06879520416259766
142.16089358622366,0.04112502932548523,43.64716900328524,66.625,0.2334944184549013,0.9225776791572571,0.7308916449546814,0.06988982856273651
142.10284437433518,0.03975002467632294,44.0588237497035,66.0,0.1831774368028811,0.9225776791572571,0.7308916449546814,0.06988982856273651
142.013863774515,0.041250020265579224,44.271771365459955,66.125,0.19055242225559652,0.9231813549995422,0.7327037453651428,0.07039813697338104
141.92488317469483,0.037625014781951904,44.48471898121641,66.25,0.15241844905575913,0.9231813549995422,0.7327037453651428,0.07039813697338104
142.05197461372603,0.034750014543533325,44.41901714731166,66.625,0.3605100031278323,0.9230251908302307,0.7351266741752625,0.07116106897592545
142.17906605275726,0.03474999964237213,44.353315313406924,67.0,0.4521051574001832,0.9230251908302307,0.7351266741752625,0.07116106897592545
142.3734714566257,0.03474999964237213,43.928463792232506,67.5,0.6418009728428237,0.9228874444961548,0.7358694076538086,0.07120618969202042
142.5678768604942,0.03374999761581421,43.50361227105808,68.0,0.7374489691020139,0.9228874444961548,0.7358694076538086,0.07120618969202042
142.6462604654704,0.0351250022649765,42.889636008154056,68.125,0.7144201658864678,0.9228972792625427,0.7362117171287537,0.07129435241222382
142.72464407044657,0.03500001132488251,42.27565974525004,68.25,0.6816695576030567,0.9228972792625427,0.7362117171287537,0.07129435241222382
142.7921143675694,0.0325000137090683,41.529175539754846,68.125,0.5970855658172828,0.9225507378578186,0.7361511588096619,0.07131160795688629
142.85958466469225,0.032000020146369934,40.782691334259646,68.0,0.4891262393945465,0.9225507378578186,0.7361511588096619,0.07131160795688629
142.80439472513496,0.034750014543533325,40.123787816734605,67.625,0.504242158950687,0.9216018915176392,0.7358987927436829,0.07131437212228775
142.74920478557766,0.03287503123283386,39.46488429920956,67.25,0.5130145931701875,0.9216018915176392,0.7358987927436829,0.07131437212228775
142.57207440294576,0.03162503242492676,39.15019758141453,66.875,0.4310476429543854,0.9209646582603455,0.7332934737205505,0.07106827199459076
142.39494402031383,0.027875036001205444,38.83551086361951,66.5,0.21370499124921485,0.9209646582603455,0.7332934737205505,0.07106827199459076
142.37018552536972,0.028250038623809814,38.567291557525614,66.375,0.18572149946311856,0.9183521270751953,0.7291421890258789,0.07099049538373947
142.34542703042564,0.02787502110004425,38.29907225143172,66.25,0.14862422849938617,0.9183521270751953,0.7291421890258789,0.07099049538373947
